Indoor scene recognition,2
Synchrophasor,2
agriculture,2
LPP,2
Data quality control,2
Powder bed fusion,2
log-Gabor filters,2
Fuzzy entropy,2
Hybrid evolutionary algorithms,2
Branch-and-bound,2
state-of-charge (SOC) estimation,2
3D analysis,2
PCR,2
Emotion Analysis,2
Weblog,2
deep matching,2
Semi-supervised Machine Learning,2
Style processcing,2
Dental X-rays,2
image search,2
power control,2
Variable-speed pump,2
inspection,2
Digital imaging,2
Automatic keyword extraction,2
Knowledge-based potentials,2
Psychosis,2
Naïve Bayesian Classifier,2
Exchange rate forecasting,2
visual system,2
Parameter analysis,2
and association rules,2
Alternating direction method of multipliers,2
probabilistic matrix factorization,2
Intelligent retrieval,2
Surface roughness,2
False alarm rate (FAR),2
Evolutionary strategies,2
Smoothing technique,2
Embedded software,2
CNC machining,2
Protein dynamics,2
Sentiment prediction,2
BioASQ,2
Jubatus,2
Building Information Modeling,2
Police,2
Estimation of distribution algorithm,2
Prediction of protein-protein interactions,2
Nitrite,2
Quality estimation,2
Semantic vectors,2
under-sampling,2
Multi-level classification,2
orientation,2
logic gates,2
Overweight,2
Surface roughness discrimination,2
Extreme value theory,2
VAD,2
Imputation methods,2
microwave sensors,2
Single hidden layer feedforward networks,2
Adder,2
mahalanobis distance,2
functional near-infrared spectroscopy,2
Lateralization,2
Case-Based Reasoning (CBR),2
Saccharomyces cerevisiae,2
emergency,2
running,2
hardware Trojan,2
Shallow foundation,2
Spectral cytopathology,2
side-channel analysis,2
Ordinal agreement,2
design-based research,2
Harvesting robot,2
Adaptive classifier,2
Phone state classification,2
Manipulators,2
Redundancy resolution,2
Summary evaluation,2
spatial propagation,2
Urban remote sensing,2
ν-support vector regression,2
NARX neural network,2
Health promotion,2
Continuous vision,2
wind power forecasting,2
Linear transformation,2
hypothesis verification,2
Material design,2
Agile Software Development,2
Prior Knowledge,2
Definition,2
NLOS identification and mitigation,2
NP,2
Tall buildings,2
Mixture of gaussians,2
optimal experimental design,2
Burr detection,2
minimal path,2
Behavioral,2
Automatic Summarization,2
covariate shift,2
Entropy value calculation,2
Measures of Performance (MoP),2
Spatial relationships,2
personalized medicine,2
Cognitive networking,2
Feature localization,2
Shape tracking,2
Surface reconstruction,2
Defect inspection,2
Soft Clustering,2
Wind power prediction,2
manifold regularization,2
demand side management,2
Alternative splicing,2
Massive parallelism,2
Random noise,2
Turbulence,2
Fusion of classifiers,2
Figures,2
Key service,2
Dynamic bandwidth allocation,2
Machine translation evaluation,2
workload,2
Regions,2
Liveness Detection,2
Openness to experience,2
Sentinel 2,2
First-episode psychosis,2
Hough Transform,2
human-computer interface (HCI),2
computer forensics,2
Public Speaking,2
Spanish,2
Mental illness,2
Materials genome initiative,2
k-fold,2
Bayesian optimisation,2
Splitting methods,2
Web content,2
Content delivery network,2
aircraft detection,2
Persistent homology,2
Automatic text classification,2
Business processes,2
automatic text classification,2
Chaos Theory,2
Observational data,2
Recursive least squares,2
Sentinel-3,2
digital pathology,2
Extension,2
social media analytics,2
Climate modeling,2
Compilation,2
Watershed,2
Differential evolution (DE),2
Genome,2
Office,2
concrete,2
Procurement,2
Electromyographic (EMG) signals,2
PIDVCA,2
Microarray data analysis,2
High dynamic range imaging,2
knowledge representation and reasoning,2
Monte-carlo,2
Europe,2
Artificial Immune Systems,2
GMM-UBM,2
Age invariant,2
Dropout network,2
Handwriting segmentation,2
Data base,2
Soft robotics,2
Information customization,2
P-value,2
Shape descriptor,2
Cochlear implants,2
hierarchical feature learning,2
Citizen data,2
Next generation Sequencing,2
Elman neural network,2
Container,2
Document Image Classification,2
Nature Language Processing,2
Building electricity consumption,2
MFCCs,2
Clinical natural language processing,2
sports analytics,2
Operators,2
Fixation,2
Transfusion,2
Spatial interpolation,2
Male infertility,2
computational chemistry,2
Digital Libraries,2
Automatic translation,2
supervised training,2
Bad debts,2
Arrhythmia classification,2
Clothing image recognition,2
admission control,2
Frontal area density,2
Rainfall forecasting,2
Non-verbal behavior,2
Multi-stage classification,2
Variations,2
correspondence,2
Fight recognition,2
data cleaning,2
Aggregation operators,2
BOF,2
Turkey,2
Hierarchical mixtures of experts,2
Extreme points,2
complement,2
minimally invasive surgery,2
Temperature gradient,2
Linear TV,2
Entity recognition,2
Transcranial sonography,2
forgery detection,2
rough set theory,2
Search products,2
Product review,2
H∞ filtering,2
MSE,2
Document capture,2
Collections,2
Parallel databases,2
Dendrite morphological neural network,2
Shape estimation,2
Ambiguity,2
Virtual data center,2
Crowd,2
Programming framework,2
Velocity,2
Ensemble modeling,2
memory modeling,2
relation classification,2
Brain machine interface,2
BIPV,2
Refractive Errors,2
Volunteered Geographic Information,2
Chatter detection,2
Kinect v2,2
Fatigue life,2
Recharging,2
Machine learning black-boxes,2
Subband filtering,2
High frequency data,2
credit risk analysis,2
Mobile robot localization,2
Brain networks,2
probabilistic algorithms,2
Motor unit firing patterns,2
Deep learning features,2
Document layout analysis,2
Large-scale dataset,2
Evaluation measure,2
I-vectors,2
Violin,2
knowledge integration,2
TIMIT,2
Biomedical optical imaging,2
Medicine and science,2
Hemorrhagic fever,2
Colorimetry,2
volatility,2
Sampling methods,2
Metropolis-Hastings,2
QSPkR,2
type 1 diabetes,2
Keyphrase Extraction,2
Relative solvent accessibility,2
Blocking artifacts,2
Intel MIC,2
Mobile handsets,2
Runtime estimation,2
Systemic risk,2
Feature Representation,2
Semantic tagger,2
Melanoma diagnosis,2
Network detection,2
Water leakage,2
Anomaly-detection,2
Phase transitions,2
Ranking algorithm,2
Deep learning frameworks,2
Structured reporting,2
bankruptcy,2
Software development process,2
Tree kernel,2
Oxidation,2
Hospital,2
Movement recognition,2
Retrovirus,2
self-paced learning,2
Bio-informatics,2
Traffic model,2
Generalization bounds,2
flood,2
data set,2
Movie review,2
Small disjuncts,2
Pareto set,2
Eigen vectors,2
Defect centers,2
Whispered speech,2
Pupillary response,2
database,2
Error rates,2
Basal cell carcinoma,2
Water management,2
Non-destructive methods,2
Cognitive engineering,2
flow visualization,2
web search,2
Patient classification,2
Data-driven levee monitoring,2
recursive algorithms,2
K-means Cluster,2
gesture,2
test,2
Neuroimaging software,2
electrocardiogram (ECG),2
Diagnosis support,2
long short term memory,2
Articial intelligence,2
Digital wayang kulit,2
supervised source separation,2
error modeling,2
Biomedical entity recognition,2
Hybrid BCI,2
video coding and processing,2
Powered prosthesis,2
high dimension,2
Software Radio,2
Randomisation,2
Robotic vision,2
X-ray crystallography,2
Asymmetric,2
Characteristic,2
Hybrid Metrology,2
Crowded scenes,2
Harmony search algorithm,2
Monte-Carlo simulations,2
Force measurement,2
Isotonic regression,2
Chinese natural language processing,2
Filtering rules,2
Value of unlabeled data,2
Quality Assessment,2
spam filter,2
Classification learning,2
SKOS,2
data smoothing,2
diagnostic accuracy,2
Insulation,2
HDR,2
Text,2
Ambient-assisted living,2
Mobile interactions,2
Ontology reasoning,2
Hyphenation,2
Gaussian circuit,2
Trace-driven,2
Object Tracking,2
Gravel-bed rivers,2
Accessibility map,2
Malware Detection System,2
Learning non-taxonomic relationships,2
Model averaging,2
Public Administration,2
Circuits,2
PHD filter,2
Variational autoencoder,2
Trend analysis,2
model trees,2
Cancer biomarkers,2
Legal ontologies,2
Spatiotemporal phenomena,2
high-dimensional data,2
Attribute noise,2
classication,2
Human-computer interaction (HCI),2
cellular networks,2
Classification Rules,2
public transport,2
Cell nucleus,2
Fourier descriptors,2
insider threat,2
Fuzzy weighted pre-processing,2
Sound,2
JSM method,2
Stacked Sparse Autoencoder,2
Dead Reckoning,2
microsoft kinect,2
C-support vector classification,2
Combinatorial problems,2
Performance management,2
Model-based clustering,2
in-memory computing,2
Non-reducible descriptors,2
Human Pose Estimation,2
multiple-instance learning,2
Kernel tricks,2
Unsupervised feature selection,2
Visual information,2
Natural Language Generation,2
astronomy,2
transportation mode detection,2
0-1 multidimensional knapsack problem,2
Text sentiment classification,2
Student attrition,2
Dagging,2
programmable accelerator,2
Dynamic routing,2
Soft error,2
interactive surfaces,2
Empirical Mode Decomposition (EMD),2
Sentinel-1A,2
Human-in-the-loop,2
Prodromal Alzheimer's disease,2
Low rank approximation,2
Collaboration network,2
No free lunch theorems,2
Model updating,2
Kernel logistic regression,2
Appearance model,2
jitter,2
Multi-output,2
harmful algal bloom,2
NVIDIA DGX-1,2
capsule endoscopy,2
autonomous underwater vehicle,2
Classifier Combination,2
Image alignment,2
Gaussian processes (GPs),2
phase change materials,2
Online lectures,2
Divide-and-conquer partition,2
Fruit recognition,2
passive radar,2
Snort,2
Zigbee,2
Distributed stream processing,2
Healthcare information systems,2
Quantitative value,2
public policy issues,2
Inflation,2
Bayesian Network (BN),2
Punjabi,2
lung cancer screening,2
Inter-frame,2
Future Internet,2
Head pose,2
X-ray diffraction,2
Deployment,2
Distributed data structures,2
SSH,2
business support systems,2
K-means clustering algorithm,2
Rotation-invariance,2
Mixture of Experts,2
stacked denoising auto-encoders,2
Background estimation,2
Stochastic representation,2
Fans,2
Non-Gaussian,2
acceleration,2
Information integration,2
additive manufacturing,2
biomarker,2
Background updating,2
Artificial visual cortex,2
Learning presence,2
Driving safety,2
oblique rules,2
Network Intrusion Detection System (NIDS),2
Probability-possibility transformation,2
event extraction,2
Elearning,2
balance,2
Machine Learning Model,2
Grammar induction,2
Parallel and distributed algorithm,2
Pigmented skin lesions,2
Ensemble Classifier,2
OWL-S,2
Graph-based learning,2
Out-of-vocabulary,2
Harmonics,2
Roundness,2
Computer audition,2
self-healing,2
mitosis detection,2
3D imaging,2
Circuit testing,2
Unsupervised Classification,2
Breath,2
Synchronizing algorithm,2
Capsule,2
Multi-agent conflict,2
Active authentication,2
Data leakage prevention,2
Yield management,2
sleep,2
GEP,2
Decision tree model,2
American football,2
Machine Learning(ML),2
pattern learning,2
Convergence analysis,2
Natural Language Inference,2
Biomedical literature mining,2
Fibre diameter,2
Natural language inference,2
age estimation,2
GMM based Fisher vector,2
K,2
Fast mode decision,2
Environmental impact,2
learning and adaptive systems,2
PAN,2
ADL recognition,2
Medical systems,2
SYSNEURO,2
JPEG artifacts,2
First-person,2
TFIDF,2
VSM,2
Argumentative Zoning,2
SWAT,2
Change impact analysis,2
Duplicate bug reports,2
computational methods,2
peeking ahead,2
Self-powered wireless sensor,2
Ecosystems,2
Online health community,2
Return on investment,2
Application programming interface,2
Thinning,2
E-commerce data,2
Jackknife implementation with Max/Msp,2
photoplethysmogram,2
Hyper-parameter optimization,2
multilayer neural networks,2
PICO,2
formal concept,2
autism spectrum disorder (ASD),2
forensic analysis,2
Safety and health,2
location based service,2
Volatility prediction,2
Opinion targets,2
Color texture analysis,2
Distributed System,2
image generation,2
softmax classifier,2
DLoBD,2
rule-based classifiers,2
EMG signal,2
Audit,2
Intra Prediction,2
Ejector,2
Structural co-occurrence matrix,2
intelligent data analysis,2
Semantic interoperability,2
Causal structure,2
Nakagami distribution,2
MPEG-DASH,2
Binary optimization,2
Materials science,2
Nutrition,2
Thermal imbalance,2
Temporal data,2
Bioavailability,2
user-centered design,2
Dry eye syndrome,2
power efficiency,2
Language parsing and understanding,2
Structural reliability,2
Compliant assembly,2
Question-answering system,2
Taguchi method,2
Trainable filters,2
PAM,2
Legal text analytics,2
Web automation,2
ψ-learning,2
Neuromorphic systems,2
Intercomparison,2
Smart building,2
sensor placement,2
Adaptive method,2
Naive bayesian,2
Finger orientation,2
TBI,2
Image auto-annotation,2
Feature identification,2
RSD,2
Protein docking and refinement,2
Dynamic fuzzy logic,2
Voice activity detection (VAD),2
Knowledge expression,2
ISAR images,2
Static classifier selection,2
Human interactive proof (HIP),2
depth information,2
random telegraph noise (RTN),2
Intelligent hybrid approach,2
activity monitoring,2
Tissue characterization,2
information theoretic learning,2
Perception and recognition,2
logic design,2
optimal scheduling,2
forensic science,2
Extension principle,2
project-based learning,2
Proactive,2
correlation filters,2
Gravity field,2
telecare,2
data collecting,2
4D-QSAR,2
Classifier algorithms,2
RPE,2
phenotyping,2
Electron diffraction,2
Streaming analytics,2
Object-based classification,2
multi-classify,2
smart homes,2
Traffic speed prediction,2
Analog systems,2
k-NN classification,2
kinematics,2
Polish language,2
Data pipeline,2
Machine Learning Algorithms (MLAs),2
approximate SRAM,2
indexing methods,2
Green IT,2
Hierarchical control,2
Sports video analysis,2
Object refinement,2
Power system restoration,2
face recognition (FR),2
side information,2
Business applications,2
HSL colour space,2
Software process,2
information overload,2
Food inspection,2
UCS,2
Maxout Networks,2
HIV therapy,2
Tied weights,2
F-score,2
bayesian networks,2
Inverse modelling,2
Text Detection,2
cross-modal hashing,2
Analysis of variance,2
Low Probability of Intercept (LPI) radar,2
Intelligent Environments,2
Rheumatoid arthritis,2
Fiber lasers,2
AAindex,2
biomedical image processing,2
Network-based inference,2
Audio categorization,2
Knowledge building,2
Training data condensation,2
Cross-Validation,2
Pipeline optimization,2
Graphlet,2
Internet of things (IOT),2
Mercer kernel,2
Internet images,2
